mms_id,etd_id,xml_id,year,active embargo,author,title
9932193756504808,Van_Glad-YHjrmJ9eXD6LP4dWCrnxTm,VanGlad_sunyalb_0668N_12510,2018,,Alison Van Glad,"Social Control, Family Structure, And Juvenile Delinquency In Fragile Families"
9932177130904808,Veeder-4pC4b7ztK8QLUzviSWSqMB,Veeder_sunyalb_0668A_12406,2018,,Stacy Renee Veeder,"The Republican Race: Identity, Persecution, And Resistance In Jewish Correspondence From The Concentration Camps Of Occupied France, 1933-1945"
9932238159404808,Vitek-36iW6gGpKUpJXmuPEAqCsy,Vitek_sunyalb_0668A_12491,2018,,Andrew Vitek,Expanding Our Vision: An Empirical Examination Of Security Sector Reform
9932225452804808,Waite-AtgQVjtjdivKK8MaYtnvSp,Waite_sunyalb_0668A_12516,2018,,Lawrence Tyler Waite,The Promotion Of Teacher Agency In New York State'S Evaluation Policies: A Critical Discourse Analysis
9932177152304808,Walter-3pZQtHpneYQHE2ky4kkyve,Walter_sunyalb_0668N_12534,2018,,Kelly Walter,Synthesis And Characterization Of Mpims: Metallopolymers Of Intrinsic Microporosity
9932293851704808,Wang-fjHSELfmXsfunWBGm7VfYz,Wang_sunyalb_0668A_12412,2018,,Wuwei Wang,"Asymmetric Loss, Informatics And Forecast Uncertainty"
9932177152604808,Wen-5jfra29Lo8brzmxHdHCiP7,Wen_sunyalb_0668A_12408,2018,,Wei Wen,Functional Modulation Of Ampa Receptors By  R/G Editing And Auxiliary Subunits
9932241856004808,Wilck-FrrzwnYLsn9CUbzbHMVmYs,Wilck_sunyalb_0668N_12506,2018,,Allison M Wilck,An Investigation Of Implicit And Explicit Memory In The Survival Memory Paradigm
9932173539804808,Woeckner_Saavedra-Mx9wQV4ZRXS26FzF3xdGUz,WoecknerSaavedra_sunyalb_0668A_12228,2018,,Deborah Therese Woeckner Saavedra,Latino/A Artist Educators (Laes) And Their Role In Creating And Sustaining Alternative Democratic Spaces In Miami
9932197960004808,Wynn-AHwhPshk8icGBzK72uE2Vg,Wynn_sunyalb_0668A_12428,2018,,Colleen Elizabeth Wynn,"Segregation, Turnover, And Neighborhood Connections: Assessing The Role Of Family Structure"
9932214352804808,Xia-aWBq9fzMs6TGjHMhMG3b75,Xia_sunyalb_0668A_12310,2018,,Geng Xia,Understanding Large Wind Farm Impacts On Regional Climate And Vegetation Growth From Observational And Modeling Perspectives
9932199550004808,Xu-CrpM3TYGwiMFghWDwcXETv,Xu_sunyalb_0668A_12519,2018,,Linna Xu,Public Program Evaluation In Health Economics: An Empirical Study
9932214156804808,Yarleque_Galvez-YGwg3xW8gGeCHZs7LLKxiK,YarlequeGalvez_sunyalb_0668A_12384,2018,,Christian Pedro Yarleque Galvez,"Climate Change On The Quelccaya Ice Cap, Central Andes, And Its Relationship With The Large-Scale Circulation"
9932113553304808,Yu-PQAUyfRLPYJ2iPUj4Ej47u,Yu_sunyalb_0668A_12332,2018,,Fang Yu,Language Socialization Of Mainland Chinese Adolescents In U.S. Science Classrooms
9932134557304808,Zhang-M2DHrH75vyCo5FfidvNLMp,Zhang_sunyalb_0668A_12387,2018,,Yanli Zhang,"Carrier Scattering And Localization In Nm-Thick Al/Ru, Al/Co And Al/Mo Superlattices"
9932197959604808,Zhou-PQRHEJ5YMnoGdELuGGZQJA,Zhou_sunyalb_0668A_12461,2018,,Bo Zhou,Socioeconomic Achievements Of Asian Americans In The 21St Century
9932240355604808,Zhou-VGUmTwx2JianjmzSAL3xga,Zhou_sunyalb_0668A_12368,2018,,Yehan Zhou,The Big-Fish-Little-Pond Effect In Gifted Youth In China
9932254259704808,Abdul_Careem-35ShzPEL2BgtVeYwsXFRUa,AbdulCareem_sunyalb_0668N_12771,2019,,Maqsood Ahamed   Abdul Careem,Autonomous Spectrum Enforcement: A Blockchain Approach
9932130849104808,Agosta-2LmAvtoubFyDL3strzu6N7,Agosta_sunyalb_0668A_12635,2019,,John Paul Agosta,The Role Of Interrole Transitioning In The Conflict And Enrichment Of Work And Family
9932140552804808,Aguilar-JfCqKXKzAUExEepMXYS9yn,Aguilar_sunyalb_0668A_12681,2019,,Rachel Eva Aguilar,Predictive Validity Of I-Ready Diagnostic Scores For High-Stakes Test Outcomes With Middle School Students: A Program Evaluation
9932293660204808,Agustin-52XqyLELjiDudttadet9vR,Agustin_sunyalb_0668A_12550,2019,,Edgar Agustin,Applications Of Bio-Orthogonal Tools Towards Rna Synthesis And Imaging Of Rna
9932254559604808,Alammri-YcDNzMsR4oHfUo5tAVbgxa,Alammri_sunyalb_0668N_12786,2019,,Ebtisam   Alammri,"Synthesis Of Metallopolymers: Toward Photoactive, Porous, Soluble Materials."
9932135658904808,Ali-YKSnBDCWngyN5P5BbKbQYh,Ali_sunyalb_0668A_12557,2019,,Farah Ali,Language Attitudes Among Muslim Women In Barcelona
9932137759704808,Alland-ckyzXYgTHQYyNgr9DZUtn8,Alland_sunyalb_0668A_12596,2019,,Joshua James Alland,Synergistic Effects Of Midlevel Dry Air And Vertical Wind Shear On Tropical Cyclone Development
9932140856704808,Allen-GSVt3qTCb4X57UNHWs6BxP,Allen_sunyalb_0668N_12673,2019,,Erin Allen,Butterflies As Charismatic Indicators: Can Study Of Impact Of On-Farm Habitat Enrichment On Butterfly Populations  Provide Insight About Habitat Quality For Other Insects?
9932134059804808,Almehmadi-ahrnZGSKbCNeeWobYLtUZx,Almehmadi_sunyalb_0668N_12625,2019,,Lamyaa Almehmadi,Sers For Protein Detection At A Single Molecule Level For Developing A New Medical Diagnostics Platform
9932137658004808,Almonte-UrDTezhQvqRXUtNJVkR9PK,Almonte_sunyalb_0668A_12593,2019,,Julien Alexandra Almonte,The Contribution Of Acculturative Stress To Body Dissatisfaction Among Latina College Women: Testing The Moderating Effects Of Ethnic Identity And Differentiation Of Self
9932199447704808,Altman-JRmuN2FpypXQEyaRAzNY9q,Altman_sunyalb_0668N_12750,2019,,Brianna Rose Altman,Assessing Novel Expectancies About Ayahuasca: A Preliminary Report
9932293760304808,Anicca-aGcxE3Bif7b6xeoEALi44p,Anicca_sunyalb_0668A_12674,2019,,Skye Anicca,"The Fiction Of Women In Contemporary American Literature: The Borderlands Of Intersectional Feminism, Postcolonial American Studies, And Creative Writing"
9932212758904808,Antohe-82Guy3FanteMwkMZbiw4C5,Antohe_sunyalb_0668N_12756,2019,,Alin O Antohe,Partitioning Of Defect Sources And Defects Reduction In Euv Mask Blank Multilayer Deposition
9932134759604808,Arduini-Van_Hoose-DG68LDwt7xaRFMrRMtGU9A,ArduiniVanHoose_sunyalb_0668A_12580,2019,,Nicole L Arduini-Van Hoose,A Controlled Study Of Team-Based Learning In A Community College General Psychology Course
9932137760004808,Auleley-EHySqVLdceYhzYPX3dLBDv,Auleley_sunyalb_0668N_12599,2019,,Audrey Jeanne Auleley,Quantification Of Hemoglobin In Human Blood To Differentiate Individuals From One Another
9932254359804808,Awan-aRjzLg5izjUzUdye53nTDk,Awan_sunyalb_0668N_12760,2019,,Waqas S Awan,Computational Modeling As A Tool For Designing Ligands And Receptors
9932135748604808,Ayesha-mPsmrpJHajAC77HS82rxzW,Ayesha_sunyalb_0668N_12652,2019,,Marrium Ayesha,Towards The Development Of A Concurrent Programming Language
9932159053804808,Baniulyte-iX6MBY9Nv7yiuWTmhmnvBn,Baniulyte_sunyalb_0668A_12727,2019,,Gabriele Baniulyte,Premature Rho-Dependent Transcription Termination In Escherichia Coli: Link To Translation And Gene Regulation
9932134859704808,Barbaro-Kukade-AtN26yiJRKCRC8bvZDzaCJ,BarbaroKukade_sunyalb_0668A_12559,2019,,Larissa Barbaro-Kukade,Female College Students' Experiences With Coercive Control: A Qualitative Investigation
9932254559704808,Bartolini-c3JZaKoCBk3hVPZDpTN6HP,Bartolini_sunyalb_0668N_12784,2019,,William Massey Bartolini,"Convection-Permitting Ensemble Forecasts Of The 10–12 December 2013 Lake-Effect Snow Event: Sensitivity To Microphysical, Planetary Boundary Layer, And Surface Layer Parameterizations"
9932134953404808,Barton-4cXL83XyYYNRvnNxG3AUSv,Barton_sunyalb_0668A_12659,2019,,Michelle Lynn Barton,Work-Family Balance And The Relationship Between Parental Status And Marital Satisfaction:  A Revision To The Marital Structure Approach
9932134955604808,Bennett-bJRYRApwC2Zevt3o8vhfmt,Bennett_sunyalb_0668A_12582,2019,,Heather G Bennett,Winners And Losers In The Remaking Of American Healthcare Payment Systems Following The Aca: A Theory Of Private-Actor Policymaking And Implications For Democratic Decision Making
9932199447604808,Bhowmik-jrasdojKkGUcCguCJDTxkw,Bhowmik_sunyalb_0668A_12749,2019,,Gourav   Bhowmik,Investigation Of Optical Second Harmonic Generation From Si (100) With Process Tailored Surface & Embedded Ag Nanostructures For Advanced Si Nonlinear Nanophotonics
9932134257304808,Bolte-RnsaG5vfspa3vRyqT6uhe9,Bolte_sunyalb_0668N_12552,2019,,Carol Bolte,When Is Test-Potentiated Learning Item-Specific Versus Generalized?
9932134557204808,Bonenfant-YTYsWT5yqaQvYpdZqPasdE,Bonenfant_sunyalb_0668A_12568,2019,,Gaston Bonenfant,The Contrasting Roles Rna Binding Proteins G3Bp1 And Hur Influence Zika Virus And A Proposed Mechanism By Which Zika Virus Induces Neurological Complications
9932202460104808,Bonetti-j2zmT34MancuKDw5kk8DCS,Bonetti_sunyalb_0668A_12788,2019,,Kelly A Bonetti,Preparation And Characterization Of Light Sensitive Tetrafluoro-Λ⁶-Sulfanyl-Containing Polymers
9932137759804808,Boudreau-QSnFX2ikM8jVxXPk4P5vEE,Boudreau_sunyalb_0668N_12597,2019,,Chantel Nicole Boudreau,The Transtion From Active Duty To Veterans  In Higher Education
9932293760204808,Bradley-eYFpqv2VNmycAwB33447CY,Bradley_sunyalb_0668A_12747,2019,,Kathryn   Bradley,Baby Girl Z: A Novel
9932158656004808,Brown-bwH3jaa8HY3Jz9cJ4JWKyc,Brown_sunyalb_0668N_12769,2019,,Mary Kathleen Brown,An Underground World: Creative Writing In The Dystopian Genre
9932135858604808,Brunelle-NmpL2xAfkXa9MPXtd9YTEp,Brunelle_sunyalb_0668A_12614,2019,,Erica Kathryn Brunelle,Evaluation Of Fingerprint Content For Forensic Crime Scene Analysis And Drug Metabolite Detection
9932134857004808,Bryant-8U4r33GXN7d7VwVq9GTbCM,Bryant_sunyalb_0668A_12581,2019,,Jeffrey Michael Bryant,Tribute From The Underworld: The Historical Ecology Of The Maya Postclassic Fish Trade With Isotopic Analysis Of Otoliths From Mayapán And Caye Coco
9932138960204808,Buckley-Crist-nxRPpetAa6qfxK5gvNY3Qr,BuckleyCrist_sunyalb_0668N_12602,2019,,Emily Buckley-Crist,Undone By Adaptation?: Tracing Desdemona And Emilia In Othello And Otello(S)
9932134858204808,Burg-7sPdAcFDpggSmbPKXdWkSA,Burg_sunyalb_0668N_12632,2019,,Tomer Burg,Applying Forecast Track And Intensity Diagnostics To High-Impact Northeast Winter Storms
9932117543504808,Burns-ZuSnNAXigg39g3jkMxC4Vk,Burns_sunyalb_0668A_12575,2019,,Jennifer J. Thompson Burns,"Black Trojans:  The Free Black Community'S Grassroots Abolition Campaign In Troy, New York Before 1861"
9932134258604808,Caboot-PMAC3rbEPMzTctogwxo7J5,Caboot_sunyalb_0668N_12554,2019,,Emily Catherine Caboot,Invasive Species Curriculum To Enhance Stem Learning In New York State K-12 Classrooms
9932130955104808,Cahill-HFNTinWNvWRPDtup7oUgoH,Cahill_sunyalb_0668A_12638,2019,,Ashley Cahill,Individuals With Developmental Disabilities And Criminal Incompetence: An Analysis Of Predictors To Restoration
9932130731904808,Caldon-BuktNEUAUPaiBZrNsg2cfH,Caldon_sunyalb_0668A_12606,2019,,Joshua Newman Caldon,The Hot And The Cold: A Historical Explanation For Russia’S And America’S Contrasting Foreign Policy Approaches To The Arctic
9932141058704808,Callahan-2n5PRu5wueG7g2dHQAPTbn,Callahan_sunyalb_0668N_12698,2019,,Ian Callahan,Coming Out Online And On Campus: Queer Perspectives On Identity Work
9932132160304808,Campbell-R8L2mALpjvSn3sJ8oxf3Jm,Campbell_sunyalb_0668A_12639,2019,,Jessica L Campbell,"Bayesian Analysis In Adult Skeletal Age-At-Death Estimation, With Additional Consideration Of Pathological Variables"
9932140656804808,Campbell-TYTfmDJ5p8svmaFzasbyr8,Campbell_sunyalb_0668N_12666,2019,,Matthew Arturo Campbell,Potential Effects Of Regional Soil Moisture Anomalies On The Great Plains Low-Level Jet
9932206948204808,Card-Eut5Z2LSk7XQU7g7aUD8tn,Card_sunyalb_0668N_12743,2019,,Dylan   Card,A Multiscale Analysis Of The Rainband And Cellular Structure In Hurricanes Harvey And Irma (2017) Using The Ncar Ensemble
9932140059104808,Carpenter-A8v56rP4y6LKxpQCCvnLTX,Carpenter_sunyalb_0668N_12627,2019,,Cassandra Carpenter,The Impact Of Thoreau’S Racial Privilege On His Complicated Views Of Slavery And Abolition
9932090521904808,Carroll-cQy3gJaWP7ZdCbgm8fTpKs,Carroll_sunyalb_0668A_12549,2019,,Robert Carroll,Development And Demonstration Of A Processing And Assembly Pathway For A 3D-Asynchronous Field Programmable Gate Array
9932137859804808,Celenk-2oWvvxtVVMWXPj3XehpRFr,Celenk_sunyalb_0668A_12633,2019,,Ozgur Celenk,The Transformation Of Political Islam In Turkey: A Cultural Analysis Of The Islamic Narratives Of The ‘West’
9932158859704808,Chakravarthy-deRyTLCLqiniyyTgv6SVZE,Chakravarthy_sunyalb_0668N_12697,2019,,Tejaswini Chakravarthy,Examining The Association Between Toxocara Infection And Lung Function In A Nationally Representative Sample Of U.S. Adults Aged 18-79 Years
9932135860004808,Chang-YEb9Lq8RmbGGYk5C5HAhX7,Chang_sunyalb_0668N_12646,2019,,Zhihua Chang,Permanently Heated Micro-Wire Electrodes For Electrochemistry Above The Boiling Point
9932159057204808,Chen-BDDM753D3uJTPHbprRJGBp,Chen_sunyalb_0668A_12679,2019,,Di Chen,Precipitation Characteristics And Their Dependence On Data Resolution And Model Physics
9932130554504808,Chen-MUUTayzsyXGjfrMkqQM9Rj,Chen_sunyalb_0668N_12598,2019,,Shengzhe Chen,"Detection And Attribution Of Wind Energy Changes In The Contiguous United States, North Atlantic Ocean And European Sector In The Twentieth Century"
9932130851204808,Cheng-2v6CfDE9Gyem2cHb3BwRj9,Cheng_sunyalb_0668A_12641,2019,,Yuan-Ming Cheng,Variability Of African Easterly Waves
9932293658704808,Christmas-oF4oYqwBYn99ntDgLPckuz,Christmas_sunyalb_0668A_12745,2019,,Mari   Christmas,Fugue States: Stories
9932198953104808,Chu-XZaSYBEegTXutd82nB2aun,Chu_sunyalb_0668A_12748,2019,,Virginia Mildred Chu,Phenotypic And Genetic Variation Of The Brazilian Malaria Vector Nyssorhynchus Darlingi At Regional And Local Scales
9932206755704808,Clegg-FQKh8pMGdUfrgxxiHxMaZw,Clegg_sunyalb_0668N_12734,2019,,Rachel   Clegg,The Effect Of Social Support On Physiological Stress Reactivity In Youth Exposed To Community Violence
9932112359304808,Cong-DztbhKMNXxHJWi26ELT57e,Cong_sunyalb_0668A_12541,2019,,Xiao Cong,Behavioral And Socio-Ecological Determinants Of Depression At Different Stages Of The Life Course
9932138959904808,Conway-WiY5HhHMmiL3mj6Jf2wNvD,Conway_sunyalb_0668N_12572,2019,,Meghan Conway,The Sensitivity Of The December 2014 New York Mixed Precipitation Event To Initial Condition And Microphysics Uncertainty
9932130848904808,Corah-bzSzEwC73AjesdnsnG9Cb4,Corah_sunyalb_0668N_12643,2019,,Kathryn Corah,Alchemical Feminism: The Power And Authority Of Women In Shakespeare'S Pericles
9932117855304808,Corp-3XBhwC9hLFaTvnT3N6FD2A,Corp_sunyalb_0668A_12560,2019,,Dylan Alexander Corp,Stress And Support In  Health Service Psychology Students: Predictors Of Burnout And Vigor
9932135754404808,Covert-af4XRk4wXRtdqwoV2aita4,Covert_sunyalb_0668N_12648,2019,,Jason Michael Covert,Design And Implementation Of The New York State Mesonet Flux Tower Network
9932112760204808,Crocco-hjScKCVwkd8iEtCHTXDfoj,Crocco_sunyalb_0668N_12545,2019,,Stephanie Crocco,Effects Of Testing On Retroactive Interference And Proactive Interference In The A-B/A-C Paradigm
9932132958204808,Croker-D5rjj8Y2pdHvrecHGq2rZz,Croker_sunyalb_0668N_12650,2019,,Brenna Croker,Skin And Other Stories
9932137760104808,Cutrone-U9SPSTrcLv3U5N6TCFjQ3s,Cutrone_sunyalb_0668N_12584,2019,,Andrew Michael Cutrone,"Getting Serious With Comedy: Power, Stand-Up Comedy, And American Public Life"
9932117358404808,Dagley-5doiN82oCvs2E7n2f4UG4B,Dagley_sunyalb_0668N_12544,2019,,Brian Dagley,Pollinator Diversity And Habitat Potential Of Green Roofs And Urban Green Spaces In New York State
9932199550904808,Da_Matta_Machado_Fernandes-WpBsNYDQtM48eG2dF6dmHE,daMattaMachadoFernandes_sunyalb_0668A_12746,2019,,Luisa   Da Matta Machado Fernandes,Pregnant Women’S Knowledge And Use Of Evidence-Based Practices During Labor And Childbirth After Participating In A Health Education Intervention – Senses Of Birth
9932178245204808,Dean-BMow93ckaNfpcoEGEieo4z,Dean_sunyalb_0668A_12684,2019,,Erica Dean,"Understanding Drug Testing And Access To Support Services In Emergency Shelters: A Qualitative Study Of Frontline Workers In The District Of Columbia, Maryland And Virginia (Dmv) Region"
9932112760104808,Deo-PfipDGjsNYxikU75cMfZJS,Deo_sunyalb_0668A_12546,2019,,Ishani Ravindra Deo,Classification Of Major Depression In College Students: A Grade Of Membership Analysis
9932137759904808,Devivo-ew9gCCCxqmgLGN9ym57Pqi,DeVivo_sunyalb_0668A_12654,2019,,Barbara Devivo,The Influence Of Endogenous And Exogenous Uncertainty On Cancer Treatment Decision-Making In Hospital Tumor Boards
9932169559104808,Dhakras-hRyWwd8yVNu8JLd7DvuD7E,Dhakras_sunyalb_0668A_12758,2019,,Prathamesh A Dhakras,Exploring Gated Nanoelectronic Devices Fabricated From 1D And 2D Materials
9932159052404808,Ditchek-9mgMwG7u9rhqNqR8KjwNqZ,Ditchek_sunyalb_0668A_12675,2019,,Sarah Dunn Ditchek,"On The Frequency, Structure, And Characteristics Of Tropical Cyclone Diurnal Pulses"
9932293556904808,Ditursi-k8PkxhjQGMDLgihYkzDbh2,DiTursi_sunyalb_0668A_12699,2019,,Daniel John Ditursi,Wrinkles In Time: An Exploration Of Non-Uniform Temporal Resolution In Network Data
9932293556804808,Duffy-2CXkkx6XDQWo3PHneoKoB3,Duffy_sunyalb_0668N_12708,2019,,Connor Cillian Duffy,Of Donuts And Promo: In Silico Approaches To Identification Of Transcriptional Regulators Of Salivary Acinar Differentiation
9932112760304808,Dumas-FjpnDjbEsCSQgodvCjiPaJ,Dumas_sunyalb_0668A_12543,2019,,Catherine Dumas,The Dynamics Of E-Petitioning Behavior In We The People: An Exploration Of Online Mobilized Collective Action
9932134758604808,Ebersole-WkidVgvJAsyuJWBDecM6MJ,Ebersole_sunyalb_0668A_12600,2019,,Ryan Craig Ebersole,Development Of The Sexual Minority Affirmative Practice Scale
9932206657304808,Ehrlich-dWf2ejXX3Z9a8aa6ZkArJa,Ehrlich_sunyalb_0668A_12693,2019,,Lauren Eileen Ehrlich,An Examination Of The Relationship Between Cognitive And Metacognitive Factors And Bulimic Symptoms In Undergraduate Women
9932070460304808,Emhoff-kpvZNSUSf9o3g2WdBnbKER,Emhoff_sunyalb_0668A_12531,2019,,Stephanie Emhoff,Role Of Stress And Emotion Regulation Profiles In The Relation Between Childhood Stress And Adult Psychopathology Symptoms
9932130858804808,Emsies-hNc4tFiY6ddLi3EFzhRxBz,Emsies_sunyalb_0668N_12619,2019,,Jessica Ghassan Emsies,Saliva As A Diagnostic Biological Fluid And The Human Salivary Proteome
9932130956604808,Erchak-Gct5BwSdxvSryiwST54NWX,Erchak_sunyalb_0668N_12622,2019,,Wyatt Erchak,"A Glittering Dream: Celebration, Spectacle, Power, And Identity In American Cities, 1886-1924"
9932137759404808,Fang-b8LXPMJsnDpEQGiWSa35cj,Fang_sunyalb_0668A_12609,2019,,Yuan Fang,"Health Shocks, Labor Market Activities,  And End-Of-Life Medical Expenses"
9932293860304808,Feng-Npaxr9mqqvTCDnkx7Lfw6P,Feng_sunyalb_0668A_12677,2019,,Wenhui Feng,Right Size Me: Policy Responses To The Obesity Epidemic And Behavioral Change
9932135749604808,Ferguson-FBMfe6WHEdyCXegZpXU9zz,Ferguson_sunyalb_0668A_12623,2019,,Josalyn M Ferguson,"Migration, Resettlement, And Transition In The Aftermath Of The Maya Collapse: A Case Study Of A Terminal Classic Maya Community In Northern Belize"
9932117850704808,Feuer-dJuZag3j3DVpf3kuYC9YxT,Feuer_sunyalb_0668A_12558,2019,,Emily Feuer,Understanding Hazing Perceptions Of Students And Administrators Using A Four Frame Approach
9932201856904808,Fikiet-5mLwsaPH7X7EZFbtwSyZZo,Fikiet_sunyalb_0668A_12695,2019,,Marisia Ann Fikiet,Characterizing Body Fluids With Raman Spectroscopy: Towards Real World Application
9932199354104808,Findlay-4uU7yCkMBEF3hw3daBZHfm,Findlay_sunyalb_0668N_12717,2019,,Ernesto W Findlay,16-Day Free-Traveling Rossby Waves And Their Association With Northern Hemisphere Blocking
9932140059404808,Finsel-L6k8wBAH6pSqWvFrExy2A6,Finsel_sunyalb_0668A_12624,2019,,Barry Alexander Finsel,The Impact Of Principal Leadership On Teacher Perception Of The Annual Professional Performance Review (Appr)
9932135858904808,Fitzpatrick-EihdfWmhiLn2oeEzpMTqav,Fitzpatrick_sunyalb_0668N_12617,2019,,Sean Fitzpatrick,The Effect Of Maternal Dietary Habits During Pregnancy On Neonate Leptin Methylation Patterns And Gestational Age
9932130737304808,Foss-QNFBsEFALmELR2B6QxdLYi,Foss_sunyalb_0668N_12618,2019,,Paige M Foss,Measurement Invariance Of Maximizing Tendency Scales
9932268955204808,Fowble-5PNxA3NkrHPxVzpkf8JRAm,Fowble_sunyalb_0668A_12723,2019,,Kristen Leigh Fowble,Development Of Laser Ablation Direct Analysis In Real Time Imaging-Mass Spectrometry (Ladi-Ms)-Applications To Questions Of Relevance To Forensic Science And Plant Biochemistry
9932141058404808,Franklin-L3CWs7Lma9unWxmE6xawiG,Franklin_sunyalb_0668A_12706,2019,,Kolbe Franklin,Queering Sexual Development Frameworks: A Dynamic Systems Approach To Conceptualizing Other-Sex Sexuality Among Lesbians
9932137759604808,Gahtan-6phwggxzzTrdFYzJgJHQeD,Gahtan_sunyalb_0668A_12574,2019,,Jennifer Anne Gahtan,Extratropical Precursors To The Onset Of Madden-Julian Oscillation Deep Convection Over The Western Indian Ocean
9932253959204808,Galagedera-QPMRJosX4xFWh377329F7e,Galagedera_sunyalb_0668A_12764,2019,,Sarasi Kaushalya Kumari Galagedera,Study Of Small Molecules With Dna Monolayers On Gold Electrodes Using Electrochemical Quartz Crystal Microbalance On The Millisecond Timescale
9932130752204808,Gamarra-f95wUe2czYMmV4HGazSoF9,Gamarra_sunyalb_0668N_12649,2019,,Rachel Lynn Gamarra,Visionary Pastiche: Hildegard Von Bingen’S Reconciliation Of Divine Experience And Representation
9932138960004808,Gao-ijEYGtVT2zrMxxqSGYBpAc,Gao_sunyalb_0668N_12566,2019,,Donghong Gao,Changes In Fish Consumption Patterns And Knowledge Pre-/Post-Fish Consumption Education By Race In The Capital District Of New York State
9932158960004808,Gardenhire-Ub8DHhTSLXddgYWQgUMBdF,Gardenhire_sunyalb_0668N_12711,2019,,Lashonda K Gardenhire,Transformative Technology For English Language Learners
9932111157504808,Gloeckler-bkTWfxLMYFiR7hQAQySp8g,Gloeckler_sunyalb_0668A_12539,2019,,Lawrence Christian Gloeckler,On The Role Of Western North Pacific Tropical Cyclones In Shaping The Extratropical Circulation Response To The Madden–Julian Oscillation
9932137860004808,Goldberg-2THHwjCWhoFXcbpk838ofG,Goldberg_sunyalb_0668A_12611,2019,,Bryan Goldberg,Geometric And Dynamical Properties Of The Infinite Dihedral Group
9932134759404808,Grossman-PTmUARi9P5HpAVeabstVMF,Grossman_sunyalb_0668A_12585,2019,,Jonathan Lee Grossman,Coarse Geometric Coherence
9932132858504808,Groves-WLHqfZC9h5AEHTYcQ4wuhS,Groves_sunyalb_0668N_12729,2019,,Trevor Howard Groves,Artificial Intelligence And Utility: Deep Problems For A.I. Ethics
9932141056404808,Grzeskowiak-4ofCDzeXPN7YxV4p3Uxx2b,Grzeskowiak_sunyalb_0668A_12721,2019,,Steven Grzeskowiak,Secondary Electron Interactions In Exposures Of Euv Photoresists
9932159155304808,Grzeskowiak-cmuxwSuvKDTy47vRtQGmdm,Grzeskowiak_sunyalb_0668A_12742,2019,,Jodi Marie Grzeskowiak,Low Energy Electron Interactions With Aliphatic And Aromatic Self-Assembled Monolayers On Au(111)
9932159052304808,Guerrero-AY9xSncxFcG6iGSxvMnrHC,Guerrero_sunyalb_0668N_12719,2019,,Andrea Guerrero,"Crossing Boundaries, Drawing Anew: Exploring The Treatment Of American Indian Land With A  Penobscot Lens Through The Life And Traditions Of The Red Man By Joseph Nicolar"
9932254359504808,Haruehanroengra-5FwZgEGimFPTduCVXL68En,Haruehanroengra_sunyalb_0668A_12787,2019,,Phensinee   Haruehanroengra,Defining And Harnessing Nature’S Selection Of Geranylation In Rna Modification
9932134858004808,Henny-7HGJdApi97KC2nsuc3NajE,Henny_sunyalb_0668N_12608,2019,,Alexa Henny,Extreme Typhoon Rainfall Of Taiwan
9932134758704808,Hickert-DyDnSZs5icpC2uXfEFMxNX,Hickert_sunyalb_0668A_12663,2019,,Audrey Opal Hickert,“What’S Past Is Prologue”: Exploring Confinement As A Setting For Change In Social Support And Criminal Activity
9932138859704808,Hoffman-nLNxNNaERbjnRomjHHQiw9,Hoffman_sunyalb_0668N_12655,2019,,Jessica Y Hoffman,A Private Matter: Arden Of Faversham And The Early Modern History Play
9932159155004808,Holley-3joThfC2ygU7iM2uKPNcBy,Holley_sunyalb_0668N_12722,2019,,Kate Holley,Synthesis And Adsorption Experiments With Metal-Organic Frameworks For High School And Undergraduate Laboratory Settings
9932134060104808,Hono-PDH3yDhgD9iferaEq5Vv5u,Hono_sunyalb_0668N_12636,2019,,Daniel Stephen Hono,Applications Of Jeu De Taquin To Representation Theory And Schubert Calculus
9932254359604808,Hu-o9LKtuVPtFHxhYgjvPHDVW,HU_sunyalb_0668A_12772,2019,,Yan   Hu,Efficient Algorithms For Mining Healthcare Data
9932132760304808,Hull-U2wcWJRx5XHptZjALEQAbf,Hull_sunyalb_0668A_12616,2019,,Katrina Alexandra Hull,Endogenous Policy Design In Healthcare:  A Case Study Of Emergency Department Crowding
9932113437804808,Hwang-PeAKXmFYWgUV7KRuFsD5LK,Hwang_sunyalb_0668A_12589,2019,,Injeong Hwang,Foundation For Success: Radical Right Populist Parties' Strategic Use Of The European Parliament
9932293760104808,Isidoridy-YiCjJSD6oKkj3Yx9x8fBh7,Isidoridy_sunyalb_0668A_12570,2019,,Andrew Charles Isidoridy,Post-Translational Modifications And Functional Studies Of Dksa In Escherichia Coli
9932200759504808,Jakubowski-6mQyF4TrdEBeRCKSzCtonF,Jakubowski_sunyalb_0668A_12796,2019,,Casey T Jakubowski,Hidden Resistance In Rural Education: A Study Of Two School District Consolidation Attempts In New York State 2008-2014
9932141158204808,Janicki-4MgQLy59QprjWUCZPBj8kx,Janicki_sunyalb_0668N_12701,2019,,Cortney Janicki,Evaluating The Cognitive Profile Of Autism Spectrum Disorder
9932113558104808,Johnson-mUKmighvSQTPoe6X2rRXca,Johnson_sunyalb_0668N_12547,2019,,Clifton Zeno Johnson,"Race In The Galactic Age: Sankofa, Afrofuturism, Whiteness And Whitley Strieber"
